2013-05	-0.021	0.176	0.196	0.218	0.242	0.268	0.296	0.328	0.366	0.414	0.482
2013-06	-0.066	0.070	0.098	0.126	0.158	0.190	0.224	0.264	0.308	0.366	0.446
2013-07	0.058	-0.102	-0.072	-0.040	-0.004	0.034	0.076	0.124	0.180	0.248	0.346
2013-08	-0.011	-0.068	-0.036	0.000	0.038	0.078	0.122	0.170	0.228	0.298	0.396
2013-09	0.083	-0.094	-0.060	-0.026	0.012	0.054	0.098	0.148	0.206	0.280	0.382
2013-10	0.035	-0.042	-0.008	0.028	0.066	0.108	0.152	0.202	0.262	0.334	0.438
2013-11	0.057	-0.040	-0.008	0.026	0.064	0.106	0.152	0.202	0.260	0.334	0.440
2013-12	0.056	-0.006	0.026	0.062	0.100	0.142	0.188	0.240	0.300	0.376	0.484
2014-01	0.010	-0.030	0.004	0.042	0.082	0.124	0.172	0.224	0.286	0.360	0.468
2014-02	-0.016	-0.082	-0.048	-0.010	0.028	0.072	0.120	0.172	0.236	0.314	0.426
2014-03	-0.020	-0.166	-0.130	-0.092	-0.048	-0.002	0.050	0.110	0.176	0.262	0.382
2014-04	-0.062	-0.220	-0.182	-0.144	-0.100	-0.054	-0.002	0.054	0.122	0.206	0.328
2014-05	0.042	-0.396	-0.358	-0.318	-0.274	-0.226	-0.174	-0.114	-0.044	0.040	0.160
2014-06	0.068	-0.288	-0.252	-0.214	-0.176	-0.130	-0.082	-0.030	0.034	0.114	0.228
2014-07	0.027	-0.164	-0.136	-0.102	-0.068	-0.028	0.014	0.062	0.118	0.188	0.288
2014-08	0.017	-0.166	-0.138	-0.106	-0.074	-0.036	0.004	0.050	0.106	0.172	0.270
2014-09	0.006	-0.140	-0.108	-0.076	-0.042	-0.002	0.038	0.086	0.138	0.204	0.300
2014-10	-0.011	-0.192	-0.162	-0.132	-0.098	-0.062	-0.022	0.022	0.076	0.142	0.236
2014-11	0.055	-0.236	-0.206	-0.174	-0.140	-0.102	-0.060	-0.012	0.044	0.114	0.214
2014-12	0.018	-0.270	-0.238	-0.206	-0.172	-0.132	-0.088	-0.040	0.016	0.086	0.186
2015-01	0.011	-0.298	-0.268	-0.234	-0.200	-0.160	-0.116	-0.066	-0.008	0.062	0.164
2015-02	-0.006	-0.238	-0.208	-0.178	-0.144	-0.108	-0.066	-0.020	0.034	0.100	0.194
