2012-01	0.021	-0.526	-0.490	-0.450	-0.410	-0.368	-0.322	-0.268	-0.206	-0.128	-0.014
2012-02	0.093	-0.512	-0.476	-0.438	-0.396	-0.352	-0.304	-0.250	-0.188	-0.110	0.000
2012-03	0.011	-0.462	-0.426	-0.386	-0.344	-0.300	-0.252	-0.198	-0.134	-0.056	0.056
2012-04	-0.012	-0.450	-0.418	-0.382	-0.344	-0.302	-0.254	-0.202	-0.142	-0.066	0.042
2012-05	-0.103	-0.470	-0.438	-0.402	-0.362	-0.318	-0.272	-0.220	-0.158	-0.080	0.030
2012-06	0.018	-0.546	-0.512	-0.474	-0.436	-0.394	-0.346	-0.292	-0.230	-0.152	-0.042
2012-07	0.031	-0.508	-0.474	-0.438	-0.398	-0.356	-0.310	-0.256	-0.194	-0.116	-0.006
2012-08	0.016	-0.456	-0.420	-0.384	-0.344	-0.300	-0.252	-0.198	-0.136	-0.058	0.054
2012-09	0.016	-0.334	-0.306	-0.276	-0.244	-0.208	-0.166	-0.120	-0.066	0.002	0.100
2012-10	0.012	-0.230	-0.202	-0.170	-0.138	-0.102	-0.062	-0.018	0.032	0.096	0.188
2012-11	0.040	-0.270	-0.244	-0.216	-0.186	-0.154	-0.118	-0.078	-0.030	0.028	0.112
2012-12	0.068	-0.202	-0.178	-0.152	-0.124	-0.094	-0.060	-0.022	0.022	0.078	0.158
2013-01	0.079	-0.134	-0.110	-0.086	-0.058	-0.030	0.002	0.038	0.080	0.134	0.212
2013-02	0.006	-0.092	-0.068	-0.044	-0.016	0.014	0.046	0.086	0.130	0.186	0.268
2013-03	0.026	-0.170	-0.146	-0.118	-0.092	-0.060	-0.028	0.012	0.058	0.114	0.196
2013-04	0.060	-0.164	-0.138	-0.112	-0.084	-0.054	-0.022	0.016	0.060	0.116	0.194
2013-05	0.023	-0.094	-0.070	-0.042	-0.014	0.018	0.052	0.092	0.138	0.196	0.280
2013-06	-0.062	-0.004	0.020	0.048	0.076	0.106	0.142	0.182	0.228	0.286	0.370
2013-07	0.025	-0.106	-0.080	-0.052	-0.022	0.012	0.048	0.088	0.136	0.196	0.282
2013-08	-0.015	-0.072	-0.046	-0.020	0.010	0.040	0.076	0.118	0.164	0.224	0.310
2013-09	0.031	-0.120	-0.094	-0.064	-0.034	-0.002	0.036	0.078	0.128	0.190	0.278
2013-10	0.033	-0.100	-0.074	-0.046	-0.014	0.020	0.056	0.098	0.146	0.206	0.294
2013-11	0.030	-0.098	-0.070	-0.042	-0.012	0.022	0.060	0.102	0.152	0.216	0.306
2013-12	0.034	-0.092	-0.066	-0.040	-0.008	0.026	0.062	0.102	0.150	0.210	0.300
2014-01	-0.042	-0.136	-0.112	-0.086	-0.056	-0.022	0.014	0.056	0.106	0.166	0.254
2014-02	0.022	-0.222	-0.196	-0.166	-0.136	-0.104	-0.068	-0.028	0.020	0.082	0.170
2014-03	0.011	-0.204	-0.178	-0.150	-0.120	-0.086	-0.050	-0.010	0.038	0.098	0.186
2014-04	0.011	-0.218	-0.192	-0.164	-0.134	-0.102	-0.066	-0.026	0.024	0.084	0.172
2014-05	0.010	-0.218	-0.196	-0.170	-0.142	-0.114	-0.080	-0.042	0.002	0.056	0.134
2014-06	0.008	-0.200	-0.178	-0.154	-0.128	-0.100	-0.070	-0.034	0.008	0.058	0.130
2014-07	0.010	-0.130	-0.110	-0.088	-0.064	-0.040	-0.014	0.018	0.054	0.098	0.164
2014-08	0.007	-0.126	-0.106	-0.086	-0.066	-0.042	-0.016	0.014	0.050	0.092	0.154
2014-09	0.017	-0.092	-0.074	-0.056	-0.036	-0.012	0.012	0.040	0.074	0.114	0.172
2014-10	-0.003	-0.102	-0.084	-0.066	-0.046	-0.024	0.000	0.028	0.060	0.100	0.158
2014-11	0.087	-0.136	-0.118	-0.098	-0.076	-0.052	-0.026	0.002	0.036	0.078	0.138
2014-12	-0.013	-0.106	-0.086	-0.066	-0.044	-0.020	0.008	0.038	0.072	0.116	0.178
2015-01	-0.026	-0.150	-0.128	-0.106	-0.082	-0.058	-0.030	0.004	0.042	0.090	0.158
2015-02	0.011	-0.144	-0.122	-0.100	-0.076	-0.050	-0.020	0.012	0.050	0.098	0.166
