2012-01	0.029	-0.468	-0.446	-0.422	-0.398	-0.370	-0.340	-0.304	-0.264	-0.214	-0.142
2012-02	0.063	-0.428	-0.404	-0.378	-0.352	-0.324	-0.294	-0.258	-0.216	-0.166	-0.094
2012-03	-0.013	-0.384	-0.360	-0.336	-0.310	-0.282	-0.250	-0.214	-0.174	-0.122	-0.046
2012-04	-0.025	-0.430	-0.408	-0.382	-0.356	-0.326	-0.296	-0.260	-0.218	-0.164	-0.090
2012-05	-0.098	-0.458	-0.434	-0.410	-0.382	-0.354	-0.322	-0.286	-0.242	-0.188	-0.110
2012-06	0.015	-0.530	-0.506	-0.480	-0.452	-0.424	-0.390	-0.354	-0.310	-0.256	-0.178
2012-07	0.016	-0.518	-0.494	-0.466	-0.438	-0.406	-0.372	-0.334	-0.290	-0.234	-0.152
2012-08	-0.021	-0.482	-0.458	-0.430	-0.402	-0.370	-0.336	-0.296	-0.250	-0.192	-0.110
2012-09	0.009	-0.474	-0.448	-0.422	-0.394	-0.364	-0.330	-0.290	-0.244	-0.186	-0.102
2012-10	0.014	-0.360	-0.336	-0.312	-0.284	-0.254	-0.222	-0.184	-0.140	-0.084	-0.006
2012-11	0.029	-0.366	-0.344	-0.322	-0.296	-0.268	-0.236	-0.200	-0.160	-0.108	-0.032
2012-12	0.068	-0.296	-0.274	-0.250	-0.226	-0.198	-0.168	-0.134	-0.092	-0.040	0.034
2013-01	0.054	-0.218	-0.196	-0.172	-0.146	-0.118	-0.086	-0.050	-0.010	0.042	0.116
2013-02	0.001	-0.216	-0.192	-0.166	-0.138	-0.108	-0.076	-0.038	0.004	0.060	0.136
2013-03	0.002	-0.270	-0.246	-0.222	-0.196	-0.166	-0.134	-0.096	-0.054	0.000	0.078
2013-04	0.064	-0.256	-0.234	-0.210	-0.182	-0.154	-0.122	-0.086	-0.044	0.008	0.086
2013-05	-0.039	-0.168	-0.146	-0.122	-0.096	-0.066	-0.032	0.004	0.050	0.106	0.186
2013-06	-0.095	-0.122	-0.098	-0.074	-0.048	-0.018	0.012	0.050	0.094	0.148	0.226
2013-07	-0.019	-0.260	-0.234	-0.208	-0.178	-0.148	-0.114	-0.074	-0.028	0.028	0.110
2013-08	-0.066	-0.260	-0.238	-0.212	-0.184	-0.152	-0.118	-0.080	-0.034	0.024	0.106
2013-09	0.027	-0.312	-0.286	-0.258	-0.228	-0.196	-0.160	-0.122	-0.076	-0.016	0.068
2013-10	0.034	-0.314	-0.288	-0.260	-0.230	-0.196	-0.160	-0.118	-0.070	-0.008	0.080
2013-11	-0.019	-0.294	-0.270	-0.242	-0.212	-0.178	-0.142	-0.100	-0.050	0.012	0.100
2013-12	0.016	-0.332	-0.306	-0.276	-0.246	-0.214	-0.178	-0.136	-0.088	-0.028	0.060
2014-01	-0.073	-0.384	-0.360	-0.332	-0.302	-0.270	-0.232	-0.192	-0.142	-0.082	0.004
2014-02	-0.001	-0.474	-0.448	-0.422	-0.392	-0.360	-0.324	-0.286	-0.240	-0.180	-0.096
2014-03	0.025	-0.472	-0.446	-0.418	-0.390	-0.358	-0.322	-0.282	-0.234	-0.174	-0.090
2014-04	-0.003	-0.444	-0.420	-0.396	-0.368	-0.338	-0.304	-0.264	-0.218	-0.158	-0.072
2014-05	0.003	-0.474	-0.450	-0.424	-0.398	-0.368	-0.336	-0.298	-0.256	-0.202	-0.124
2014-06	-0.006	-0.412	-0.390	-0.368	-0.342	-0.314	-0.284	-0.250	-0.210	-0.158	-0.084
2014-07	-0.001	-0.320	-0.300	-0.280	-0.260	-0.236	-0.210	-0.180	-0.146	-0.102	-0.038
2014-08	-0.007	-0.282	-0.264	-0.244	-0.224	-0.202	-0.176	-0.146	-0.114	-0.072	-0.012
2014-09	0.011	-0.226	-0.210	-0.192	-0.172	-0.150	-0.126	-0.100	-0.070	-0.032	0.024
2014-10	0.003	-0.212	-0.198	-0.182	-0.164	-0.146	-0.126	-0.102	-0.074	-0.040	0.008
2014-11	0.060	-0.220	-0.204	-0.188	-0.172	-0.154	-0.132	-0.110	-0.084	-0.050	0.000
2014-12	-0.042	-0.180	-0.164	-0.148	-0.130	-0.110	-0.088	-0.064	-0.036	0.000	0.050
2015-01	-0.013	-0.238	-0.220	-0.202	-0.182	-0.160	-0.136	-0.108	-0.076	-0.036	0.022
2015-02	-0.003	-0.184	-0.170	-0.152	-0.132	-0.112	-0.088	-0.060	-0.030	0.008	0.064
