2014-03	0.051	-0.548	-0.510	-0.468	-0.420	-0.368	-0.312	-0.248	-0.176	-0.084	0.050
2014-04	0.005	-0.514	-0.474	-0.432	-0.386	-0.336	-0.280	-0.218	-0.144	-0.050	0.082
2014-05	0.035	-0.480	-0.442	-0.400	-0.356	-0.308	-0.256	-0.198	-0.130	-0.048	0.074
2014-06	0.009	-0.424	-0.388	-0.346	-0.304	-0.258	-0.208	-0.150	-0.082	0.002	0.124
2014-07	0.023	-0.334	-0.302	-0.268	-0.230	-0.188	-0.140	-0.088	-0.026	0.048	0.156
2014-08	0.036	-0.312	-0.280	-0.246	-0.212	-0.172	-0.128	-0.078	-0.020	0.052	0.156
2014-09	-0.077	-0.204	-0.174	-0.142	-0.108	-0.070	-0.028	0.018	0.072	0.140	0.240
2014-10	-0.003	-0.326	-0.292	-0.258	-0.218	-0.176	-0.130	-0.080	-0.020	0.052	0.154
2014-11	0.054	-0.352	-0.318	-0.282	-0.246	-0.204	-0.158	-0.106	-0.048	0.024	0.126
2014-12	-0.086	-0.352	-0.318	-0.284	-0.246	-0.206	-0.162	-0.112	-0.056	0.014	0.114
2015-01	-0.036	-0.482	-0.442	-0.404	-0.362	-0.318	-0.270	-0.214	-0.152	-0.074	0.036
2015-02	-0.004	-0.476	-0.436	-0.396	-0.354	-0.308	-0.258	-0.202	-0.138	-0.058	0.054
